"","SRR13836080","SRR13836083","SRR13836084","SRR13836072","SRR13836096","SRR13836087","SRR13836060","SRR13836071","SRR13836058","SRR13836094","SRR13836073","SRR13836091","SRR13836086","SRR13836066","SRR13836063","SRR13836092","SRR13836082","SRR13836074","SRR13836101","SRR13836064","SRR13836174","SRR13836161","SRR13836175","SRR13836156","SRR13836177","SRR13836164","SRR13836138","SRR13836131","SRR13836147","SRR13836176","SRR13836143","SRR13836148","SRR13836145","SRR13836160","SRR13836167","SRR13836137","SRR13836133","SRR13836155","SRR13836135","SRR13836142","SRR13836134","SRR13836172","SRR13836168","SRR13836154"
"Phocaeicola_dorei",0.000669708174465319,0.000306545401695365,0.000114985099716782,0.0346577924090984,1.45711747936768,0.199007603387965,0.00101821472269657,0.00379410263674977,0.661188955335036,0.919491985725683,0.00741268264813277,0.00187016296529999,0.000786927904207475,0.16025374943768,0.669916287384334,0.00771653933429823,0.000768767914696187,0.0170372372664276,0.00229360006885045,0.0104363102979312,0.0213998995786191,0.211605655634332,0.00221899004186656,0.0142407807495507,0.0013906125852934,0.0355644058520277,0.395348705117702,0.347089974641612,0.025604717190909,0.0102336348288095,0.00120919682202198,0.000570970267865429,0.547534835552179,0.000529767819235534,0.00292773835292852,0.00916775383156975,0.375838780278175,0.00113678887941111,0.00231831387938571,0.000411498061023292,0.00143160476845923,0.000819101975587001,0.00325372723091059,0.000153255658633722
"Ruminococcus_bicirculans",0.0048574151558454,0.00040993959852331,0.000123758059271864,0.00281220358438659,7.09840172035163e-06,8.34331300065019e-05,0,0.0517340929537322,0,0.00177407392480789,0.0168504300967247,0.134149674878977,0.000194924028343931,0.000203282082493118,0,0.0277618189755864,0.000271817643400752,0.000267079613177728,0.196213926160705,0.00882247729526557,0.00293610944498967,5.89460412309782e-05,0.00157031598058213,0,0.00203126047879249,0,0.00049591635080763,0.036869045566036,0.0119250157449204,0.000910930354772158,0.0236660713818483,0.000593053214800307,0.00155816414044078,0.0207995428221843,0.0528778508330351,0.378177292977379,0.162830091517642,0,0.00109923816975537,0.00083836451883417,0.000155088550051685,0.176874452002252,0.00951153871726581,0.0112151348047888
"Bacteroides_ovatus",0.00388643202089564,0.0851394626087005,0.0638215011049859,0.0102229023795336,0.00018756680254124,0.00110474945819682,0.00317958950047061,0.00439828951326334,0.000889220736470832,0.326618619891394,0.0106187622935186,0.0233321966622494,0.0532531495028202,0.0202586084631849,1.73958658340966,0.0558798164625624,0.0637668303345844,0.0151984946531883,0.0124840119957174,0.00620491590781684,0.00427846286973927,0.0362768887732149,0.046794347627332,0.0836320844266128,0.0338425512650146,0.0792533328203877,0.143937990921879,0.00503095428124405,0.0144937253726487,0.987439617576926,0.0110021912149478,1.12947629062923,0.0138398330932402,0.203148209906741,0.0053693848373788,0.00234109958900822,1.23688067418624,0.122420803878073,0.0716201719601215,0.115753086362256,0.169011701857235,0.0601157428813636,0.00199428749543333,0.01633210223017
"Lachnospiraceae_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0.00276778410500303,0.000756533938105112,0,0,0,0,0,0.000362859374571937,0,0,0,0,0.00185589059680313,0.000558848583896507,0,0,1.93402319093699e-05,0,0.000252775704235226,0,0,0.00120677317806619,0,0.000931262085093885,0.00137756945020159,0,0,0,0.000244826828314795,0,0,0
"Faecalibacillus_intestinalis",4.68915017448354e-05,0.000348513395692615,0,0,0,0.000844977183566482,0,0,0,0.000912742886541832,5.37082633530235e-05,0.000170748310015052,0.000661472714873113,0.0338068175234813,0,0,0,0.000144831654117443,0,0.00559231224021164,0.000262511784862518,0,0,0.000150807224796611,0,0.00183178257806888,0,0.000492447547034489,0.000186812590217399,0,0.00184091909149037,0.000204631010625292,0,0.00223137946967439,0.000256775831011702,0.00352920929167536,0.0012670017046351,0,0,0.00714408976630731,0.002697649778218,0.000183905466329159,0,8.0627776422846e-05
"GGB3612_SGB4882",0,0,0,0,0,0.000288763894305943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420223013213521,0,0.000411689846184294,0,0,0,0,0,0.000108957390906567,0,0,0,0,0,0.00121589636609316,0,0.00103104992366115,0.00400762245171155,0,0,0,0.0103931894998346,0,1.45236840023128e-05
"Blautia_wexlerae",0.00540114526359959,0.000893394057023094,0.00281403807494029,0.00883906806437386,0.00182174420809364,0.000230676358685688,0.00255987595207505,0.268424571799858,0,0.000125980311608238,0.00178867703361815,0.00700113744510466,0.0525550037149513,0.0767325190162151,0.000326876452048342,0,0.000681322944875025,0.00127075202879063,0.00118242778426134,0.0276318090474228,0.000906554209089049,0,0.0172313508439218,0.00206788634513927,0.00075966379331368,0.00404286822113478,0.000941699907430953,0.00362340324337058,0.000970560339186888,0,0.00184055534708396,0.000728376649272501,0.00155397595008137,0.0184273478771423,0.000927716373188131,0.00925962521715269,0.00653462396351129,0.00979033069228326,0.0010090565127546,0.0119034832316043,0.00316923485473232,0.00246108484940777,0.000712159113859044,0.00165718405360002
"Eubacterium_siraeum",0,0,0,0,0,0,0,0,0,0,0,0.00205415541293392,0,0,0,0,0,0.0266202397479859,0,0,8.3840461879103e-05,0,0.328002328212346,0,0,0,0,0.0489559190933275,0,0,0,0,4.86497859156884e-05,0,0,0,2.97552301622192e-05,0,0,0,0,0.0278942734447507,0,0
"Eubacteriaceae_bacterium",0.00354153146665058,0.000194373565129795,0.0046071296808197,0,0,0.00259172465695932,0,0,0,0,0.000445861515934437,0,0.0019270664655609,0.000705181706639304,0,0.000449142471578274,0,0,0.00645070686487872,0.0128736851644994,0.00133028615188821,0,0,0,0.0245076673841609,0.0301878301238162,0.0118374928524515,0.00520861271824574,0.0169008836225458,0,0.00322835495572081,0,0,0.00244459913930302,0,0.000592945371909927,0.0132493248777359,0.00104306056281598,0,0.000447474710542295,0,0,0,0
"GGB3653_SGB4964",0.0163968143828137,0,0.00019815952801886,0,0,0.000119594343039809,0,0,0,0,0.000965999599051484,0,0.000720822274460563,0,0,0.0534228571216433,0,0,6.26306712883069e-06,0,0.00103387944296628,0,0,0,0,0,0,0.00078383811819851,0.000503282665927674,0,0.00258157706297659,0,0,0,0,0.00756854009512223,0,0.000755871886037058,0,0,0,0,0.00240020090873548,0
"GGB3614_SGB4886",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00610463628539584,0,0,0,0,0,0,0,0.00106898483335146,0,0.00253877524201176,0,0,0,0,0,0,0,0,0,0,0,0,0
"Staphylococcus_SGB6340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848858923498901,0,0,0,0,0,0,0,0.00170241980685411,0,0,0,0,0,0.00675156761898397,0,0,0,0,0,0,0,0.0458126472447016,0
"Parabacteroides_merdae",0.0444520114817917,0.0792798448861243,0.0495555708238164,0.0024264909813425,0.000161304724128601,0.0233562899948087,0,0.000177054258179547,0.000106162938818422,0.145397916606615,0.0243249782029428,0.026212274374914,0.000324075200206901,0.000419826169352361,0.000501104325258162,0.0162392598135608,0.0146332177926814,0.00829318937388897,0.0659008201984211,0.0300630484534192,0.0323623813514427,0.1697706162288,0.0658981590181235,0.149319935687919,0.000185066641145389,0.132883223812313,0.25234914477143,0.000172626237076029,0.011964986602136,0.00186626253923346,0.0827501678134826,5.02162711764348e-05,0.000245555503561826,0.000202120982321885,0.041916261703731,0.00258766654974168,9.82184611587796e-05,0,0.0201935180928562,0.000101204500000309,0,0.0328193719540079,0.0369847557862722,9.56753580629036e-05
"Phascolarctobacterium_faecium",0.00074960020670306,0.00224309221442626,0.00480939210522347,0.0338848707207962,0.000265223683720455,0.163885214105705,0.00602130381379431,0.00265146312285455,0.000504022241839822,0.187699998574699,0.00299642116961409,0.0417635085322881,0.0161053826876474,0.139417026719483,0.413374803548343,0.00213834003592324,0.0165911959271007,0.0553188058097035,0.0273679847243055,0.0907063096425297,0.123477871801192,0.0554997881982354,0.0139585105712432,0.0578808762853882,0.000563697849139883,0.0782165794476801,0.00160275885465074,0.00229771571953847,0.0899310334713673,0.0024135971653718,0.0202906608958663,0.221296218810648,0.0511672906045396,0.000376526734304888,0.123946625299572,0.0502886402809621,0.00105795794387307,0.000256780608675674,0.000915439458831622,0.101717225961751,0.157062882462716,0.0788448277397077,0.0635008241480657,0.0198334398108005
"Clostridiaceae_bacterium",0.00284554598153068,0.00121639513510866,0.0149496077392428,0,0,0.000406426766991849,0,0.00961056221452474,0,0,0.000817994423177762,0.00375713742647125,0.0292874692066717,0.107631220020891,0,0,0.00387384543485497,0.000233228806355915,0.00452018044855276,0.0140239105500539,0.00657101785374698,0.000118605835798657,0.0113505658043721,4.2339739133819e-05,0.000502743081552183,0.0919788263179633,0.000201566743429807,0.000904467739542706,0.0209358245910125,0.00484288077275359,0.0146978096732956,0.00176878968501228,0,0.0186065333452325,0.0139717874924459,0.146518716607416,0.0173586373267599,0.0264661037348901,0,0.0584229233209173,0.00226229978368108,0.00122997893053996,0.00378357426886907,0.00338831069580993
"Faecalicatena_fissicatena",0,0.000299455117303968,0.00172951192766948,0,0,0.00712595337380337,0,0.00130766112670271,0,0,0.00105757361224283,0.00175443969182337,0.00972976054066032,0,0,0,0,0.000193018481046606,0.002156299974725,0,0.000916760898443292,0,0.000130045320605791,0,0.00118549764748072,0.0122950975084848,0,0,0.000531983213884918,0,0.0039535903393885,0,0,0.005311803312419,0.00663869567864829,0.0010091925191579,0,0.00460810595905789,0,0,0.00444919050544012,0.031683686881035,0.00187419704179787,0.00829221285043484
"GGB51269_SGB5062",0,0,0,0,0,0.000768320222551686,0,0,0,0,0,0,0,0,0,0,0,0,0.001805871299332,0,0.0220011556132695,0,0.000245515605786328,0,0.00156863525012876,0,0,0.0229017073189668,0.00111984868887918,0,0.0035942214131125,0,0,0.00301140947005548,0,0,0,0.00132260517907092,0,0.0343608940648554,0,0,0,0
"Blautia_sp_Marseille_P3087",0,0.000710460152436917,0,0,0,0,0,0.00539817678345793,0,0,0,0,0.000388219640198695,0,0,0,0,0,0,0,0,0,0,0,0,0.0012266646631328,0,0,0.000116157699144071,0,0,0,0,0,0,6.19949341018041e-05,0,0,0,0,0,0,0,0
"Butyricimonas_virosa",0,0,0.000228804508730644,0,0,0.00980209381247591,0,0,0,0,0.00206424551405873,0.012765343250285,0,0.00348009687067495,0,0.000725330581512754,0,0.00230669925179505,0.000422768687427928,0.0104032563727511,0.0024139836204827,0,0,0,0,0,0.00291644784688152,0,0.00446887224363155,0,0,0.0568936823398145,0,0,0,0,0,0,0,0.00521790166630426,0,0.0106789235341669,0,0
"Escherichia_coli",0.000896349830984167,0.00458918545752662,0.00134112119901117,3.72614075975604,0.027346408967675,0.00455102125409544,0.0356403790736006,0.000592949360925652,0.196355438786181,0.408208666372006,0.00308252181129522,0.0504320380611189,0.00203981755568553,0.000732427632434639,0.0448983262027715,0.042053464909128,0.00783111643332853,0.00134850559007601,0.00335694549643171,0.209474251742065,0.00615270010404596,0.00121491272514522,0.00356115273459142,0.0127709832405239,0.00894309011321808,0.0133217732438014,0.00111877279587314,0.0167382188186063,0.002612481641398,0.102045759549541,0.00565219262530257,0.0758770376375803,0.0846592770444185,0.0150040338063327,0.0018045032807126,0.00116946535956116,0.227505417120445,0.00138570188836912,0.00670269371805235,0.010025582759088,0.00673843965944184,0.0131427175323787,0.0325030084911108,0.000563021141034628
"Streptococcus_thermophilus",0,0,0,0,0,0,0,0.00234577629134832,0.000828070900646544,0.000811480141471192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67784916407986e-05,0,0,0,0,0,0,0,0,0.00858404130895869,0.0013213179391014,0.000698194088847797,0,0.0110486791099093,0,0,0,0
"Bacteroides_stercoris",0.0326625179952179,0.0767067765244409,0.00717995998566423,0.00252957991055411,0.00143104634563211,1.31074674802504,0.000223502204088983,0.000979312016625235,0.000246052162509622,0.00156374416787749,0.020461434195538,0.00658206742642121,0.000537841709181116,0.136596678003219,0.00280739188472557,0.0121184583720893,0.597193723948466,0.544132550799221,0.188796323593481,0.049301043244294,0.00937947192365879,2.49081620423486,0.321443420687568,0.710515691219447,0.504377061943241,0.000162626617316337,0.0066914169288299,0.00812553312021189,0.0252987505712744,0.0226410929641687,0.104764238677426,0.0071713022681672,1.87137267583617,0.00323881691793449,0.0125864306718532,0.0427784778072806,0.00524885938562968,0.00115373359025893,0.13382237298224,0.00127158660549143,1.13381306751842,0.252400938432365,0.0046830173153756,0.000167431192886204
"GGB9747_SGB15356",0.00396581259100798,0.0211145176714858,0,0,0,0,4.82776650474186e-05,0,0,0,0.0379603724158757,0,0,0,0,0,0,0.000193935202130638,0,0,0.0324664301124014,0,0.00113842330839677,0.000113824606867066,0,7.29881517306439e-06,0,0,0.0431865003047974,0,0.105105034952232,0,0,0,0.00737313703381278,0,0,0.0559084553385726,0,0.000395342784098198,0,0,0,0.211191223884139
"Clostridiales_bacterium_KLE1615",0.000241759179121124,5.71071657386422e-05,1.35525047357774e-05,0,0,3.46247525249792e-05,0,0,0,0,0.000532848332361224,0.000258940207698962,0.00211714359378967,0.0068862070605283,0,0,0,0,0.000496159147466361,0.000431748446214606,0.000709373416358941,0,0,0,9.03500722282387e-06,0.00292544775187125,0,0.00154990643014882,0.00146196173080046,0,0.000992428035434559,0.00252788937731853,0.000202580436598985,0.00413874208796066,0,0.00524464448089833,0.00851346267262698,0.000206322739935306,0,0.00360294185906198,0.00412819810410472,0.000350545907823164,0,0.00014788702433954
"Blautia_faecis",6.58643262150172e-05,0.00316223324819055,0.000285968752757278,0,0,1.74498631488903e-05,0,0.010552205100424,0,0,0.000278251655068029,0.00124997729745716,0.00349336584188586,0,0,0,0.000559347973442173,0,0.000707882686166098,0.00560509082797783,0.000501159126670603,0,8.79660092872702e-05,0,0.000176825779514355,0.000359739310819525,0,0.00162180706206596,0.000220127926845021,0,0.000367813094158727,0,0.000357459406655906,0.00448802325009682,0.000641347055994253,0.00956748121221423,0.00935731037195166,0.000123659121017106,0,0.00100484928992701,0.00186718735233859,0.000257565890681108,0.000465148808715355,2.92823785406504e-05
"GGB9512_SGB14909",0,0.000254708776221206,0,0,0,0,0,0,0,0,6.57613598249069e-05,0,0.000119890697845998,0,0,0,0,0,0,0,0,0,0,0,0,0.00678393692757832,0,0,0,0,0,0,0,0,0,0.105898358194862,0,0,0,0,0,0,0,0
"Candidatus_Cibionibacter_quicibialis",0.0303263933023554,0.00398276510092942,0.0110081411119679,0.00153417403946335,0.0191430920430391,0.00667212988089353,0,0.000227504628237922,0,0.000304146623584911,0.00341860248260673,0.0167077150335472,0.00254243118805879,0.000157959918699294,0,0,0.0200554817354075,8.3587483067747e-05,0.0919061501536654,0.0506604028927954,0.00145189963564811,0,3.39561119980678e-05,0.00033373829212746,0.0289756710681541,0.0144741793820552,2.26847948718736e-05,0.0346950439139373,0.00492110069366703,0,0.00383406768529924,0,0.000252796643457748,0.0309749407473369,0.0202705659955319,0.0839300174535287,5.36995377020413e-05,0.146234031720176,0.000675508989995628,0.000633264949531682,0.00785098828262107,0.0311820574425541,0.00101656494357902,0.000717549561336761
"Blautia_obeum",9.03501354766881e-06,0.00107021145214417,0.000170381494264599,0,0,4.1705728915565e-06,0,0.025483532781928,0,0,6.40357628363056e-05,0.00105813184882137,0.0750710098045203,0.000511058017180718,0,0,0,0,0.000213093457068114,0.0119990926758692,0.00068596322646775,0,0.00598159568921531,0,0,0.00356752598890723,0,0.00059319654993007,0.000199079578895695,0.00636920391666175,0.00140019941761966,0,0,0.0116503490964545,0.00399063663934506,0.0022118201107718,0.000150875522202279,0.00228313461669705,0,0.000798150193284069,0.000682195449629576,0.000221586481229316,0.000614208756134593,0.000777381802627852
"GGB9635_SGB15106",0.0101619684763396,0,0.000148701479267708,0,0,0.00535932254079155,0,2.14565013095647e-05,0,0,0.242053703377217,0,0,0,0,0,0,0.000329921101460214,0,0,0.0813973142925016,0,0.00592500114168135,0,0,0,0.000130155661639069,0.000341257499744891,1.17318533637464,4.16866896392838e-05,0.00117992632600338,1.13383814029227e-05,0.000330267730542553,0,0,0.000102104060487065,0.000105783731374097,0,0.000263846250486633,0.00257261654127184,6.30217933758505e-05,0,0,0
"Coprobacter_secundus",0.000606169412498534,0,0,0,0,0.000647593601590753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177874877040315,0.00117338439511267,0,0.0123936130243293,0,0,0,0,0,0,0,0,0,0.000332193856236727,0,0,0,0,0,0.00111655671521277,0.00262822870046099,0.000682212610199264,0
"Anaerostipes_hadrus",0.00135655517137126,0,0,0,0.00838378617153316,0,0.000348384632912949,0.00456942202065875,0.0055580105181287,0.00220820694480277,0.000162087926214233,0.00057603574198483,0.00482688508346714,0.0202748317624556,0.000111123108274946,0,0,0,6.46938760806621e-06,0.00133370141131941,0,6.3366431820151e-05,0.0141439376935546,0,0.00162209756947289,0.00134863306080633,0,0.00106732216922452,0.000287498373213803,0,0.00155223308963851,7.58416227667344e-05,0,0.00652446775248454,0.000693875224428084,0.00378447064163079,0.00544002321351909,3.79748935225186e-05,0,0.0104693683034077,0.00287562118086124,8.37666646275913e-05,0,0.000267723142503425
"Lachnospiraceae_bacterium_AM48_27BH",0.0048621474951014,0,0.000661994657851644,0,0,0,0,0,0,0,0.00117506422653645,0.00203254864017638,0.000968780978820453,0,0,0.00358258726862211,0,0.00470496103102334,0.00065435690326223,0.000312942104767007,0.000808193354298861,0,0.00190057243725379,0,2.23164371274824e-05,0.00284929080635642,0,0,0.00194434021899961,0,0.00997426385847357,0.00276101992190071,0,0.000798266846997287,0.00299975977577616,0.0175020234560125,0.00237176065182859,0,0,0.0137719597496384,0.000935389902192347,0.00488910555671022,0.00270215946858557,0.00992571222421816
"Blautia_sp_MSK_20_85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000514961199402767,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides_salyersiae",0.0127459054741595,0.0605293728427481,0,0,7.28335623040316e-05,0.000800088526026065,0,0.000603999768851876,0,0.000286218014884512,0.000595755462558968,0.001453196148892,0.0715980922853722,0,0,0.0599810268339223,0.0757806325063017,0.133433922617542,0,0.0155523006613488,1.29641605067094e-05,0,0,0,0,0,0.0409071810821903,0.000248989199769685,0,0,0,0.0173745094562676,0,1.71519385251575e-05,0,0,0.0834230633586725,0,8.24300614191731e-06,0,6.85285200789286e-05,0,0.00255538735669794,0
"Fusicatenibacter_saccharivorans",0.00385619995594121,0.00213727685767173,0.00111751513149126,0,0,0.000734186481051626,0,0.00267154784262607,0,0,0.00246220810984272,0.00770764542336705,0.0116978222150176,0.0279589043731348,0,0.0109271215970034,0.000429676959866537,0.000274053279430585,0.000346341086472093,0.0194737244625452,0.00252854445233241,2.5319829713765e-05,0.000426909888736416,0,0.000900009024091723,0.00893394160121894,0,0.0127893948813257,0.00210883235046312,0.00684126838353094,0.0126171506579572,0.000458563426228923,0.00259296845581548,0.0631501055469272,0.00258581047010774,0.00569800027081659,0.00177935576101832,0.000578430741760987,0,0.00329258022394877,0.00479515567835091,0.000444866489509814,0.00175985691791187,0.000124588062250627
"Anaerobutyricum_hallii",0.000358817347550113,0,1.89434099608014e-05,0,0,0,0,0.00263805780577625,0,0.00209356732927275,0.000187793679647936,0,0.00280708052931281,0.0026961717286897,0,0,0,0,1.91124952119543e-05,0.0029741656187136,3.66057890026219e-05,0,0,0,2.39473080206418e-05,0.000977333009264702,0,0,1.98050216593623e-05,0,0,0,0,0.00670155737142372,6.66904848731946e-06,8.08723877930428e-05,0.00216153267990645,0.000352982244103806,0,0.00142831267161518,0.00189787793779138,6.22276375147675e-05,0,0
"Clostridium_fessum",0.0133627155025225,0.00135025526123883,0.0160369364208128,0.000517753761265713,0,0,0,0.00792110607996404,0,0.00393921796539473,0.00152457844932449,0,0.000828749606539967,0.0808137164424042,0,0.0371919557340994,0,0.00527586591183234,0.000582195888249432,0.0151111462669402,0.0119921750587538,0.00079618833960179,0.0697615733089251,0.00759209311479822,0.0133749004713589,0.00323472997256976,0.0010286433159619,0,0.000999691459350269,0,0.0209206710230387,0.000891238082006131,0.0243119657293891,0.0127411058294074,0.00878620625365406,0.0205961657262821,0.0153384419903563,0.00498153527559273,0.027283036952236,0.0152026132315363,0.0152915611689572,0.00395544405775082,0.00289587735494116,0.00331911207654749
"Lachnospira_eligens",0.00211075981697201,0.00218212097926053,0.0252108073300464,0,0.00938329480780296,0.000231051238707465,0,0.0199886375000267,0,1.65705218514291e-05,0.0160788305484072,0.000193399795235288,0.0290076610906464,0.00958040390065615,0.000338436475548471,0.0134111321955968,0.000673076170680781,0.00649323718572577,0.000541874057364352,0.000474528430787259,0.000611549553809884,4.5695420081461e-05,0.00354101918645895,0,0.00419245472263326,0.0122640692913867,0,0.0224091183891453,0.000786422728818153,0.0511402596791661,7.4769319285769e-05,0,0,0.00580954635859767,0.0528728672871885,0.000138620362319023,0.0191624872161069,1.62313991336219e-05,0.000268780684279402,0.0360679939102591,0.00245638668732047,0.00103220542384451,0.000204641058497416,0
"Clostridium_sp_AF34_10BH",0.00382130391508548,0.0257563615060099,0.00425235822456223,0.000345273601245576,0,0.00053534661147954,0,0.000270996936896152,0,4.70152361980162e-05,0.0193106133986621,0.000538134076357785,0.0406559233744679,0.000242331050292244,6.7417198407528e-05,0.000341898387965606,0.0177798446563265,0,0.00247011256440543,0.0148185605285556,0.0161454240089324,0,0.0640157623612175,0.000464023417195632,0.000542473420105038,0.0103211546946067,0.00206056293653934,0.0380601989110146,0.0013185438743452,0.0172391021500953,0.00337364741645539,0.00853236643512095,0.00296062481571002,0.00821553012629002,0.0564190175375244,0.0324401479088769,0.0332717584116845,0.00992137326408129,0.000834766109728201,0.00299680450891976,0.0257265317295778,0.00146065312856116,0.0121517107949711,0.00591880721336506
"Eubacterium_sp_AF16_48",0,0.00977516598257605,7.79177692085981e-06,0,0,0,0,0.00566965373482066,0,0,0,0.00122336972467403,0,0.0498012576963788,0,0,0.00106319031691626,0,0,0,0.00411518474542481,0,0,0,0,0,0,0,0,0,0.000559275639640523,0,0,0,0,0.0127245579722667,0,0,0,0,0,0,0,0
"Lachnospiraceae_bacterium_BX3",0,0,0.000230015759605888,0,0,0.000239865026450217,0,0,0,0,0,0,0,2.72394464138582e-05,0,0.00191620758973775,0,0,0,0,0.00700032198651412,0,0,0,0.000948938048300625,0,0,0.00677364128578735,0.000601208007547141,0,0,0,0,0,0.0279461927396851,0,0,0,0,0,0,0.00192060023926628,0,0
"Streptococcus_salivarius",0.00310640961503832,0.00619354816170185,0.00033047492813463,0,2.14470147474116e-05,0.00761787782608673,0,0.000253199049233515,0.000119817964149866,0,0.000630347326140995,0,0.00262783895389184,0,0,0.000373195892572489,0.0001291215795794,0,0,0.0018914399780772,0,0,0.000520872503429762,0,0,6.66764261852374e-05,0,0,0,4.157148548399e-05,0.000736543903482748,0,0.000106588778620388,0,0.000102309229616402,0.00756902112284034,0.000927367466630402,0,0,0.000810604700915157,0.00126685932606293,2.12537570836795e-05,0,0
"Clostridiaceae_unclassified_SGB4771",0,0,0,0,0,0,0,0,0,0,0.000356538363208903,0.000269339625896764,0.000300643259075125,0.00252508786747315,0,0,0,0,0,0,0.000535331888769737,0,0,0,0,0,0,0,0,0,0.000235035591212612,0.000139019755889067,0,0,0.000117128026654674,0,0,0,0,0,0,0,0,0.000487073696380595
"Haemophilus_parainfluenzae",0,0.0003851482988548,0.000506640904451293,0,0.00501614678002022,0.00294161452793277,0.00377912088328741,0,0.00868411631358152,0,0.00404843239435746,0,0.00250781105746993,0,0.00652133078772682,0,0,0.000575382159242317,9.38698170697244e-05,0,0.00102601700060975,0.000211345203223074,0.00638967467357351,0.00462108437947853,0,0,0,0,0,0,0.000776232533777404,0.00177265940273387,0,0.000168736307619974,0.0120283936764361,0,0.000133090283996199,0,0.000141763060787437,0.00075879588597491,1.13353495801594e-05,6.56857085401592e-05,1.67988881030821e-05,0.000215246831675054
"Bacteroides_clarus",0.00277980288484003,0,0,0,0,0.00337176028237024,0,0.00695301554039068,0,0,0,0,0.0199131794763553,0,0,0,0,0,0,0.00105654435590626,0,0,0,0,0,0,0.0497304409582293,0,0,0,0,0,0,0,0.000140567041735384,0,0,0,0,0,0,0.00289536753330965,0.00323569284931374,0
"Roseburia_hominis",0.0015221693789885,0.00627455200526142,0.00334872095473387,0.000339550088879408,0.024428709457866,0.000479925798936548,0,0,0,0.000104373317894423,0.019417479329286,0.0050934353594608,0.00190943135086245,0.0190591452863619,0,0.1106655202201,0.000444401837763073,0.00224510877838205,0.000307040467620177,0.00305752577471387,0.0225303724204797,0,0.000482931191028085,0,0.0225248307860479,0.306840525671385,0.00380416546299804,0.00808796771358609,0.0143702030568678,0,0.0507214620312019,0,0,0.00923153026503484,0.0124354390741171,0.00436950590007829,0.00135950408644764,0.00455753684463757,0,0,0.0491379263644269,0.00986485237092301,0.00464996086672818,0.00252732142106234
"Blautia_SGB4815",0,6.48324295020718e-05,0,0,0,0,0,0,0,0,0,1.67977981688922e-05,0.00686690551445891,0,0,0,0,0,0.00393146753932209,0.000347769270714275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157805748941205,0.000116904973062697,0,0.00234584270125048,0,0,0,0,0,0,0
"Parasutterella_excrementihominis",0.000603009695734556,0,0,0,0,0.000450076158057811,0,0,0,0,0.00270423547324223,0,0.0142890063202178,0,0.000187685583253457,0.000190171945086155,0.0414015128175683,0,0.000117590511673023,0.00225031192032078,0,0,0,0.0405015632149068,0.0261530212755255,0.00508729867216088,0,0,0.0123090461231604,0,0,0,0.125358638908234,0,0,7.51916196368328e-05,0,0,0,7.45479840406101e-05,0.0055040161395817,0,1.65998609509095e-05,0.000557589769290399
"GGB9712_SGB15244",0.00425147810862917,0.00252165925300183,0,0,0,0.00372138697890977,0,0,0,0,0,0.0483606510653492,0,0,0,0,0,0,0,0.0183822241094934,0.00282699997465246,0,9.62289344463122e-05,0,0,0,0,0,0.00750355936782458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridium_sp_AF20_17LB",0.00141416920656379,0.000307550911611397,0,0,0,0,0,0.000606098692312356,0,0,0.000180457109864239,0.000333932356279969,0.000400836651366895,0,0,0.000721848038592458,0,0,0,0,0.000207154434307516,0,0.000436649849670065,0,0.000984683316339856,0.000579621651469078,0,0.0132915045144252,0,0,0.000345709275583656,0,0,0.000847103436278103,0.0136984989566905,0.0028699461560148,0.000724180546357024,0,0,0.00280396335004983,8.51891749814372e-05,0.000229680510773635,0.00189889103227345,0.00157610700571441
"Clostridium_sp_AM22_11AC",0.00671789742072545,0.000290247403365864,0.0140719029943369,0.00291095899854682,0,9.36265516394726e-05,0,0.00167215031011808,0,0.00202674822208766,0.00126834092344167,0.00536328401122946,0.00234584246670073,0,0,0,0.00479630771519094,0.0144087767361085,3.92345628121934e-05,0.0250424313550871,0.00141370250434758,0,0.0331760180814763,0.00957408783928128,0.000391383928630092,0.0124691116602479,0,0,0.000275186310232053,0,0.000792238155837926,0.000139462045576212,0.0115391422349655,0.00199728444859704,0.036120084373308,0.0121007552883776,0.00156861451185214,0.0163939577680898,0.0203614987178302,0.0201146927912748,0.00515023984577184,0.00196672996427441,0.000479125056301811,0.00145297709033692
